temp,humidity,windspeed,bike_rent_count
33.62,56,15.0013,502
31.98,43,6.0032,183
30.34,51,7.0015,88
30.34,51,19.0012,30
30.34,51,0,18
29.52,54,12.998,7
29.52,62,0,29
29.52,58,0,133
31.16,55,0,343
32.8,49,8.9981,550
34.44,49,19.9995,293
35.26,44,23.9994,186
36.9,35,19.9995,244
36.9,35,23.9994,276
37.72,33,15.0013,310
37.72,33,22.0028,241
37.72,33,23.9994,254
37.72,33,16.9979,433
36.9,39,22.0028,607
36.08,39,16.9979,503
35.26,41,15.0013,321
34.44,47,12.998,323
33.62,59,8.9981,225
32.8,55,11.0014,131
31.98,62,8.9981,102
31.98,55,15.0013,29
31.16,62,8.9981,17
30.34,70,12.998,7
30.34,66,15.0013,6
30.34,66,12.998,35
30.34,66,12.998,131
31.98,46,8.9981,353
32.8,41,11.0014,585
33.62,36,8.9981,304
35.26,30,0,210
34.44,32,6.0032,233
36.08,28,7.0015,331
36.9,27,7.0015,293
36.9,31,11.0014,275
37.72,29,12.998,285
37.72,29,7.0015,369
37.72,29,0,576
36.9,33,16.9979,560
36.08,35,15.0013,418
35.26,39,7.0015,336
32.8,55,12.998,288
32.8,63,7.0015,164
31.98,66,8.9981,150
31.16,70,11.0014,71
30.34,74,8.9981,31
30.34,74,12.998,14
30.34,74,7.0015,31
31.98,66,7.0015,71
33.62,63,12.998,152
34.44,59,11.0014,256
37.72,37,15.0013,325
38.54,38,12.998,367
39.36,31,23.9994,342
39.36,31,16.9979,360
39.36,30,8.9981,308
39.36,26,0,306
41,19,11.0014,294
39.36,26,8.9981,279
37.72,33,8.9981,287
36.9,37,11.0014,276
34.44,59,12.998,220
34.44,56,11.0014,148
33.62,56,8.9981,147
33.62,56,7.0015,124
33.62,52,7.0015,70
32.8,59,7.0015,35
31.98,66,7.0015,13
31.98,62,0,6
31.98,70,8.9981,21
32.8,66,0,52
34.44,53,8.9981,130
35.26,50,7.0015,242
36.9,45,0,319
37.72,42,19.9995,389
37.72,42,12.998,376
38.54,38,16.9979,337
39.36,36,11.0014,312
37.72,42,19.0012,298
32.8,66,15.0013,291
31.98,59,0,270
31.98,62,7.0015,253
31.16,70,8.9981,207
30.34,70,6.0032,122
27.88,83,6.0032,123
27.88,89,6.0032,39
28.7,89,7.0015,18
28.7,89,12.998,5
28.7,89,12.998,5
27.06,89,26.0027,2
27.06,83,15.0013,28
26.24,89,16.9979,92
27.06,83,15.0013,230
27.06,83,11.0014,455
27.06,83,11.0014,363
27.06,83,12.998,175
29.52,62,8.9981,216
30.34,58,8.9981,266
31.16,55,16.9979,255
30.34,55,16.9979,242
31.16,45,15.0013,280
31.98,40,19.0012,413
31.16,48,8.9981,872
30.34,55,11.0014,631
30.34,55,7.0015,447
30.34,55,6.0032,331
29.52,58,7.0015,224
28.7,65,7.0015,131
28.7,70,6.0032,69
28.7,74,8.9981,15
28.7,74,8.9981,16
27.88,79,0,3
27.88,79,8.9981,4
27.06,83,8.9981,42
27.88,79,7.0015,187
28.7,74,7.0015,520
29.52,74,8.9981,649
30.34,66,8.9981,331
32.8,46,12.998,249
33.62,38,12.998,280
32.8,43,15.0013,435
31.98,49,12.998,872
28.7,74,15.0013,819
26.24,83,15.0013,84
26.24,89,7.0015,90
26.24,83,8.9981,139
26.24,89,7.0015,103
27.06,83,8.9981,44
26.24,89,0,14
26.24,89,0,5
26.24,89,8.9981,5
26.24,89,8.9981,7
26.24,89,0,41
26.24,89,8.9981,185
27.06,83,7.0015,497
27.88,79,11.0014,674
28.7,74,8.9981,328
31.16,58,8.9981,229
31.98,43,0,292
32.8,42,11.0014,273
32.8,41,15.0013,241
32.8,41,16.9979,276
32.8,38,12.998,411
32.8,31,15.0013,830
31.98,38,16.9979,814
30.34,48,15.0013,633
30.34,51,11.0014,483
29.52,58,15.0013,391
28.7,58,16.9979,152
27.88,61,0,56
27.06,61,0,21
27.06,65,6.0032,9
26.24,69,7.0015,10
26.24,73,7.0015,5
25.42,73,7.0015,44
26.24,73,6.0032,178
26.24,73,8.9981,512
27.88,65,8.9981,702
29.52,58,7.0015,327
30.34,48,11.0014,214
31.16,45,7.0015,215
32.8,33,15.0013,277
31.98,33,15.0013,209
32.8,36,12.998,271
32.8,36,12.998,439
31.16,43,15.0013,795
30.34,48,15.0013,629
30.34,48,15.0013,514
29.52,48,15.0013,373
29.52,51,11.0014,318
28.7,51,15.0013,211
28.7,54,11.0014,95
27.88,61,0,9
27.06,61,0,11
28.7,54,0,127
28.7,54,0,380
28.7,54,0,713
29.52,51,0,414
30.34,48,0,268
31.16,45,8.9981,288
31.16,40,7.0015,379
32.8,38,8.9981,374
32.8,38,0,369
32.8,36,7.0015,353
32.8,36,11.0014,835
31.98,46,12.998,631
30.34,51,11.0014,488
30.34,48,8.9981,389
29.52,54,0,299
30.34,45,0,263
29.52,45,8.9981,212
29.52,48,6.0032,191
28.7,51,7.0015,118
28.7,54,7.0015,101
27.06,61,7.0015,9
26.24,73,7.0015,5
26.24,78,6.0032,35
26.24,78,19.0012,48
25.42,78,19.0012,151
27.06,74,12.998,282
29.52,70,6.0032,401
29.52,70,7.0015,439
30.34,66,6.0032,499
32.8,55,7.0015,632
32.8,55,11.0014,560
29.52,79,23.9994,566
28.7,79,11.0014,458
29.52,79,8.9981,351
29.52,84,6.0032,431
29.52,84,6.0032,356
28.7,84,15.0013,269
28.7,79,12.998,225
27.88,83,6.0032,211
27.88,89,11.0014,187
27.88,89,8.9981,168
27.88,89,11.0014,115
27.88,89,11.0014,57
27.88,89,7.0015,19
27.88,89,8.9981,9
27.88,83,8.9981,15
28.7,84,8.9981,133
29.52,79,0,221
31.16,66,8.9981,382
34.44,47,7.0015,489
35.26,41,7.0015,480
36.9,37,16.9979,476
35.26,47,8.9981,489
35.26,41,15.0013,495
32.8,59,32.9975,436
29.52,79,23.9994,312
29.52,84,15.0013,312
29.52,79,16.9979,294
29.52,79,6.0032,223
29.52,74,7.0015,130
28.7,74,12.998,11
28.7,74,7.0015,15
27.88,79,6.0032,6
27.88,79,7.0015,12
27.06,78,7.0015,50
27.88,79,8.9981,140
29.52,70,6.0032,483
30.34,66,7.0015,667
31.16,62,11.0014,348
32.8,59,0,186
34.44,53,15.0013,182
34.44,49,8.9981,237
34.44,49,19.0012,239
36.08,42,7.0015,212
35.26,47,16.9979,237
31.16,66,39.0007,386
31.16,66,39.0007,755
34.44,53,0,794
32.8,63,8.9981,595
32.8,59,8.9981,454
31.16,66,8.9981,328
31.16,62,6.0032,284
30.34,74,6.0032,166
29.52,84,7.0015,53
30.34,70,0,25
29.52,70,6.0032,7
29.52,66,0,3
27.88,74,6.0032,38
29.52,66,7.0015,213
30.34,70,0,526
32.8,55,0,661
33.62,49,15.0013,320
34.44,49,12.998,159
35.26,47,0,206
36.9,35,0,254
37.72,31,12.998,221
38.54,29,16.9979,214
37.72,31,11.0014,244
37.72,29,11.0014,381
36.9,33,12.998,772
36.08,35,16.9979,547
35.26,34,11.0014,427
33.62,52,8.9981,333
32.8,55,15.0013,244
31.98,59,12.998,161
31.16,66,11.0014,53
30.34,66,8.9981,8
29.52,70,8.9981,6
29.52,70,11.0014,46
29.52,70,11.0014,162
31.98,62,7.0015,679
33.62,56,0,297
36.9,42,12.998,138
36.9,42,0,183
37.72,37,8.9981,202
38.54,33,0,203
38.54,38,22.0028,170
37.72,35,23.9994,194
30.34,66,16.9979,224
30.34,70,16.9979,370
31.16,62,7.0015,516
30.34,62,6.0032,366
31.16,58,6.0032,288
30.34,66,6.0032,66
30.34,66,6.0032,25
29.52,70,12.998,7
29.52,70,7.0015,8
29.52,70,7.0015,40
29.52,66,8.9981,152
30.34,58,19.0012,473
31.16,58,16.9979,657
31.16,58,19.0012,318
31.16,58,12.998,198
32.8,55,7.0015,216
34.44,49,19.0012,274
34.44,47,8.9981,254
35.26,44,6.0032,197
34.44,47,6.0032,292
34.44,47,6.0032,358
35.26,41,0,771
35.26,41,12.998,777
34.44,44,16.9979,533
33.62,49,11.0014,505
27.06,89,16.9979,332
27.06,89,16.9979,68
27.06,89,15.0013,65
27.88,79,11.0014,47
27.06,83,6.0032,33
26.24,83,7.0015,13
26.24,83,7.0015,7
26.24,78,8.9981,4
26.24,78,8.9981,49
26.24,78,8.9981,185
26.24,83,8.9981,487
27.06,78,12.998,681
27.88,74,6.0032,350
29.52,66,6.0032,236
32.8,49,7.0015,284
32.8,52,11.0014,280
33.62,46,11.0014,263
33.62,46,11.0014,295
32.8,55,19.0012,479
32.8,49,11.0014,837
31.16,62,15.0013,891
30.34,66,16.9979,652
30.34,66,11.0014,513
29.52,70,8.9981,320
29.52,70,7.0015,288
28.7,74,0,152
28.7,74,0,63
27.88,79,7.0015,42
27.06,83,6.0032,11
27.06,83,0,9
27.06,89,8.9981,41
27.06,83,0,183
28.7,79,0,473
31.16,66,7.0015,343
32.8,55,0,181
33.62,52,7.0015,226
34.44,44,8.9981,286
35.26,41,8.9981,225
31.98,62,31.0009,270
33.62,46,12.998,406
33.62,52,16.9979,865
32.8,59,15.0013,767
32.8,63,11.0014,607
31.98,66,0,427
31.16,66,15.0013,342
30.34,70,12.998,262
29.52,70,16.9979,177
29.52,70,12.998,71
28.7,74,12.998,43
27.88,79,15.0013,14
27.88,79,15.0013,6
27.06,83,16.9979,12
27.06,83,11.0014,37
27.06,83,15.0013,163
28.7,74,7.0015,421
29.52,70,8.9981,668
30.34,66,7.0015,396
34.44,49,19.0012,263
35.26,50,19.9995,338
35.26,47,19.0012,345
35.26,44,16.9979,331
36.08,42,16.9979,380
34.44,53,19.0012,741
33.62,59,16.9979,671
32.8,63,15.0013,469
31.98,66,15.0013,389
31.16,66,12.998,278
31.16,70,16.9979,202
30.34,79,8.9981,196
30.34,79,11.0014,161
29.52,84,12.998,122
29.52,84,8.9981,84
29.52,84,8.9981,30
29.52,79,12.998,13
28.7,84,15.0013,17
28.7,84,15.0013,49
29.52,77,11.0014,67
30.34,72,12.998,181
31.98,65,15.0013,278
33.62,57,12.998,396
35.26,47,16.9979,470
36.08,42,19.9995,527
36.08,40,26.0027,472
36.9,39,19.9995,450
36.08,37,19.9995,492
35.26,41,22.0028,490
33.62,52,23.9994,397
33.62,52,19.9995,312
32.8,59,16.9979,289
31.16,66,19.0012,269
31.16,66,19.9995,222
30.34,70,19.0012,153
30.34,70,16.9979,87
30.34,70,19.9995,73
29.52,74,16.9979,41
29.52,74,16.9979,14
29.52,74,16.9979,19
29.52,79,16.9979,19
30.34,74,19.9995,68
31.16,66,22.0028,108
32.8,59,27.9993,364
33.62,56,27.9993,437
35.26,47,35.0008,491
36.08,44,31.0009,523
36.9,42,31.0009,526
36.9,37,35.0008,450
33.62,46,16.9979,421
33.62,46,16.9979,382
28.7,74,8.9981,229
28.7,84,15.0013,185
28.7,84,7.0015,193
29.52,79,7.0015,208
29.52,79,6.0032,157
29.52,79,11.0014,87
29.52,79,0,33
29.52,79,6.0032,11
29.52,79,8.9981,5
29.52,79,6.0032,5
28.7,79,12.998,25
28.7,79,15.0013,141
29.52,70,12.998,407
28.7,79,0,605
28.7,79,11.0014,276
31.16,66,8.9981,260
31.98,55,6.0032,285
32.8,49,15.0013,289
33.62,46,0,287
33.62,46,8.9981,274
34.44,41,7.0015,451
33.62,41,0,858
33.62,41,8.9981,843
31.98,59,12.998,640
31.16,66,11.0014,457
30.34,70,12.998,317
29.52,74,12.998,113
28.7,84,12.998,47
28.7,84,8.9981,18
28.7,84,8.9981,13
28.7,84,0,6
27.88,83,8.9981,9
28.7,79,7.0015,36
28.7,79,12.998,179
28.7,74,8.9981,502
28.7,70,11.0014,705
28.7,74,8.9981,327
30.34,70,8.9981,250
31.16,66,6.0032,214
32.8,55,8.9981,283
32.8,52,12.998,253
32.8,52,0,306
31.16,66,19.0012,445
31.98,62,8.9981,868
31.16,62,11.0014,814
31.16,66,7.0015,610
30.34,70,8.9981,448
29.52,74,7.0015,224
29.52,79,0,138
28.7,84,0,58
29.52,79,0,23
28.7,84,0,6
28.7,84,0,7
27.88,89,11.0014,43
28.7,84,11.0014,173
28.7,84,11.0014,482
30.34,72,6.0032,737
31.16,66,0,341
32.8,52,8.9981,214
32.8,52,0,239
32.8,52,0,280
32.8,52,0,313
32.8,52,16.9979,236
34.44,44,12.998,278
32.8,49,19.0012,441
32.8,55,19.0012,858
31.98,55,11.0014,862
31.16,66,15.0013,686
30.34,66,12.998,500
30.34,66,7.0015,381
29.52,74,7.0015,233
29.52,74,12.998,67
28.7,79,8.9981,28
28.7,84,6.0032,14
27.88,83,6.0032,6
27.88,89,8.9981,10
27.06,94,0,41
27.06,83,11.0014,167
28.7,84,11.0014,475
29.52,74,7.0015,698
31.16,66,11.0014,353
35.26,41,7.0015,281
35.26,39,16.9979,417
35.26,36,16.9979,810
33.62,46,16.9979,811
32.8,55,12.998,623
28.7,54,19.0012,478
28.7,58,11.0014,336
27.06,69,15.0013,259
27.06,74,0,156
28.7,65,7.0015,41
28.7,74,11.0014,20
28.7,84,19.0012,33
26.24,89,19.9995,44
26.24,89,7.0015,133
25.42,91,11.0014,119
27.06,89,7.0015,193
27.88,79,8.9981,251
30.34,66,23.9994,315
31.16,58,23.9994,290
32.8,52,30.0026,324
31.98,55,19.9995,467
32.8,52,19.0012,730
31.16,62,19.9995,640
31.16,62,19.0012,492
30.34,66,16.9979,286
29.52,74,19.0012,218
29.52,70,19.0012,192
28.7,70,19.0012,180
27.06,74,15.0013,116
26.24,78,12.998,85
25.42,83,7.0015,10
25.42,88,7.0015,11
25.42,88,7.0015,23
26.24,83,6.0032,62
29.52,62,6.0032,407
30.34,66,11.0014,499
31.16,58,15.0013,546
32.8,49,23.9994,569
32.8,49,19.9995,538
32.8,46,19.0012,562
32.8,46,19.9995,531
30.34,66,23.9994,512
28.7,74,19.9995,300
27.06,89,7.0015,275
27.06,89,27.9993,160
27.06,89,11.0014,128
27.06,89,11.0014,168
27.06,78,11.0014,163
26.24,73,8.9981,120
25.42,78,8.9981,113
25.42,73,6.0032,48
26.24,69,6.0032,10
26.24,61,12.998,10
26.24,65,11.0014,16
26.24,65,8.9981,39
27.06,54,15.0013,119
28.7,48,15.0013,217
28.7,51,11.0014,328
30.34,42,11.0014,449
30.34,42,12.998,505
31.98,40,0,543
31.16,40,12.998,579
31.16,40,8.9981,577
31.16,40,7.0015,513
32.8,33,0,505
31.98,35,7.0015,491
30.34,40,8.9981,465
29.52,45,0,300
29.52,51,6.0032,220
28.7,58,8.9981,181
27.88,61,0,110
27.06,65,7.0015,47
27.06,65,6.0032,14
26.24,69,7.0015,9
26.24,69,0,6
26.24,69,7.0015,11
26.24,69,7.0015,36
25.42,73,6.0032,159
27.06,65,8.9981,436
29.52,51,6.0032,673
30.34,45,0,305
31.16,40,0,199
31.16,40,6.0032,245
31.98,40,12.998,276
31.98,40,11.0014,254
32.8,33,7.0015,248
33.62,34,15.0013,274
32.8,36,6.0032,464
32.8,36,11.0014,818
30.34,58,11.0014,555
29.52,62,22.0028,192
28.7,70,15.0013,128
28.7,74,15.0013,60
27.88,79,16.9979,27
27.88,83,12.998,11
27.88,83,12.998,3
27.88,83,12.998,5
27.88,89,12.998,36
26.24,83,12.998,64
27.06,83,6.0032,179
27.06,89,6.0032,618
28.7,74,0,402
28.7,79,7.0015,208
31.98,49,8.9981,300
32.8,46,6.0032,286
33.62,41,15.0013,255
33.62,46,15.0013,283
33.62,43,15.0013,458
31.16,66,16.9979,812
31.16,62,19.0012,854
30.34,74,15.0013,436
30.34,62,15.0013,308
29.52,66,6.0032,189
29.52,66,11.0014,167
28.7,61,12.998,60
28.7,61,0,37
27.06,74,7.0015,11
26.24,83,7.0015,4
26.24,78,7.0015,39
26.24,78,7.0015,172
27.06,69,12.998,492
28.7,65,19.0012,682
29.52,62,12.998,367
29.52,62,12.998,233
30.34,58,12.998,235
30.34,55,15.0013,307
31.98,49,12.998,294
31.16,52,16.9979,266
31.16,48,12.998,431
30.34,55,19.0012,851
30.34,51,15.0013,848
28.7,61,8.9981,649
28.7,61,8.9981,427
28.7,61,12.998,315
28.7,61,11.0014,226
27.88,65,7.0015,138
27.06,69,0,76
26.24,73,0,21
26.24,69,12.998,15
25.42,73,16.9979,4
25.42,73,15.0013,5
24.6,78,11.0014,37
24.6,78,11.0014,165
26.24,69,15.0013,464
27.88,61,12.998,682
30.34,48,8.9981,199
31.16,37,6.0032,274
32.8,31,15.0013,300
33.62,32,0,248
32.8,33,16.9979,260
33.62,32,15.0013,419
33.62,34,12.998,897
32.8,36,0,832
31.16,40,7.0015,677
31.16,40,6.0032,514
30.34,48,12.998,356
29.52,51,11.0014,254
28.7,54,7.0015,226
27.88,57,11.0014,88
27.06,61,8.9981,19
26.24,65,7.0015,6
26.24,73,7.0015,36
25.42,78,8.9981,157
26.24,73,7.0015,379
28.7,58,7.0015,378
31.16,52,19.0012,303
33.62,41,15.0013,365
34.44,36,26.0027,357
35.26,34,27.9993,328
35.26,30,31.0009,383
34.44,32,30.0026,488
33.62,36,22.0028,791
33.62,38,16.9979,669
30.34,55,26.0027,491
29.52,58,15.0013,359
27.88,69,19.9995,255
27.06,83,12.998,213
26.24,83,15.0013,121
26.24,83,15.0013,105
25.42,94,11.0014,92
25.42,88,11.0014,43
25.42,88,12.998,30
25.42,73,15.0013,13
24.6,78,16.9979,9
24.6,83,15.0013,27
24.6,83,15.0013,64
26.24,69,16.9979,189
27.06,65,19.0012,292
28.7,54,11.0014,480
29.52,51,0,536
31.16,37,12.998,654
30.34,40,12.998,644
31.16,37,19.0012,598
31.16,37,15.0013,596
31.16,37,16.9979,641
31.16,37,15.0013,635
30.34,37,11.0014,554
28.7,45,7.0015,341
27.06,61,0,338
27.06,61,0,261
26.24,65,6.0032,235
27.06,57,6.0032,187
26.24,65,0,131
25.42,69,6.0032,119
25.42,61,11.0014,55
25.42,65,11.0014,26
24.6,73,8.9981,11
25.42,69,7.0015,20
25.42,69,8.9981,41
26.24,69,7.0015,124
27.06,74,0,270
27.88,69,0,425
26.24,78,11.0014,272
26.24,73,0,298
26.24,83,8.9981,162
26.24,73,0,149
26.24,65,0,276
27.06,65,0,356
26.24,78,7.0015,343
26.24,78,7.0015,377
26.24,73,12.998,274
25.42,78,11.0014,56
25.42,73,0,46
30.34,62,7.0015,168
29.52,74,8.9981,79
28.7,70,11.0014,69
28.7,70,7.0015,35
28.7,70,0,12
27.88,79,0,22
27.88,79,0,36
30.34,58,8.9981,66
31.16,58,16.9979,162
31.16,58,12.998,237
31.98,55,12.998,417
32.8,55,15.0013,492
32.8,55,11.0014,471
33.62,52,6.0032,504
35.26,44,11.0014,514
35.26,44,19.0012,563
34.44,49,11.0014,462
33.62,52,0,463
33.62,52,0,442
31.98,62,0,392
31.16,67,16.9979,207
26.24,89,0,104
27.06,89,0,78
27.06,89,6.0032,145
27.06,89,6.0032,99
27.06,89,0,73
27.06,89,0,84
27.06,89,6.0032,42
27.06,89,0,22
27.06,89,0,12
27.06,94,6.0032,42
27.88,89,6.0032,129
28.7,84,0,232
29.52,79,0,388
30.34,70,0,489
30.34,70,0,545
29.52,74,6.0032,493
29.52,79,6.0032,457
30.34,74,8.9981,355
30.34,70,0,474
31.16,66,6.0032,503
30.34,74,0,500
28.7,84,15.0013,292
28.7,84,11.0014,104
28.7,70,11.0014,171
27.88,83,8.9981,166
27.06,89,6.0032,123
27.06,94,0,104
27.88,89,11.0014,55
27.06,89,7.0015,40
27.06,89,8.9981,28
27.06,89,6.0032,11
27.06,89,0,4
27.06,94,0,15
27.88,85,0,43
28.7,84,7.0015,127
28.7,84,8.9981,229
30.34,74,15.0013,359
30.34,70,19.0012,459
31.16,62,19.9995,543
31.16,66,16.9979,566
30.34,70,15.0013,449
30.34,70,8.9981,498
30.34,66,11.0014,482
29.52,74,12.998,374
29.52,76,7.0015,261
29.52,76,7.0015,184
28.7,84,8.9981,121
28.7,84,16.9979,70
27.88,82,8.9981,24
27.88,82,8.9981,5
27.06,89,6.0032,10
27.06,89,0,8
27.06,89,0,38
27.88,89,7.0015,172
27.88,89,7.0015,493
28.7,84,11.0014,632
29.52,79,15.0013,323
29.52,74,16.9979,172
30.34,70,19.0012,198
31.16,70,19.0012,287
32.8,55,30.0026,275
32.8,55,27.9993,274
31.16,70,27.9993,458
31.16,70,23.9994,856
31.16,75,15.0013,839
31.16,70,15.0013,552
30.34,70,16.9979,385
30.34,74,16.9979,268
30.34,70,19.0012,179
29.52,74,16.9979,37
28.7,84,12.998,13
28.7,84,12.998,9
28.7,79,19.0012,4
28.7,79,19.0012,5
28.7,79,19.9995,40
28.7,79,19.0012,210
28.7,79,16.9979,500
29.52,74,12.998,725
30.34,70,16.9979,290
31.16,70,11.0014,235
31.98,62,11.0014,217
31.98,70,7.0015,266
32.8,63,11.0014,234
33.62,56,7.0015,211
31.16,75,12.998,839
30.34,70,11.0014,662
29.52,84,11.0014,412
29.52,79,0,296
29.52,79,0,219
28.7,84,6.0032,150
28.7,84,6.0032,65
28.7,84,0,18
29.52,79,0,8
28.7,84,7.0015,9
28.7,84,6.0032,8
28.7,84,12.998,38
28.7,84,6.0032,200
28.7,84,7.0015,482
28.7,79,0,646
27.06,94,8.9981,123
27.06,94,8.9981,49
28.7,84,11.0014,62
29.52,79,15.0013,137
29.52,79,7.0015,191
30.34,66,12.998,270
30.34,70,15.0013,416
30.34,70,16.9979,808
29.52,70,16.9979,835
27.88,74,16.9979,558
26.24,89,11.0014,272
26.24,89,11.0014,217
26.24,89,11.0014,169
26.24,89,8.9981,96
25.42,88,7.0015,29
25.42,83,6.0032,11
25.42,83,6.0032,9
25.42,88,0,8
25.42,88,0,40
25.42,88,7.0015,140
26.24,89,7.0015,486
27.06,83,7.0015,719
28.7,79,8.9981,344
29.52,74,8.9981,224
31.16,62,8.9981,296
31.98,59,11.0014,323
32.8,59,16.9979,354
32.8,59,16.9979,253
32.8,55,16.9979,331
32.8,55,19.0012,470
31.98,59,22.0028,772
31.16,62,19.9995,792
30.34,62,19.0012,568
29.52,66,15.0013,391
28.7,74,15.0013,299
27.06,89,16.9979,248
27.06,89,16.9979,150
27.06,89,19.0012,117
27.06,89,22.0028,77
27.06,89,15.0013,43
27.06,94,15.0013,11
27.06,94,16.9979,15
27.06,89,19.0012,34
27.06,89,19.0012,82
28.7,79,22.0028,230
28.7,74,26.0027,348
30.34,70,26.0027,422
31.16,62,30.0026,578
32.8,55,32.9975,694
33.62,52,35.0008,668
33.62,52,30.0026,626
22.96,88,16.9979,512
22.96,88,12.998,114
23.78,83,12.998,171
23.78,83,8.9981,167
23.78,88,7.0015,215
24.6,83,11.0014,181
23.78,78,19.9995,194
22.96,73,12.998,124
22.96,73,15.0013,124
22.14,77,19.0012,96
22.14,73,15.0013,46
21.32,77,16.9979,28
21.32,77,12.998,55
21.32,77,12.998,35
22.14,73,11.0014,70
23.78,68,15.0013,170
25.42,61,16.9979,299
26.24,57,19.9995,495
27.06,47,16.9979,585
27.06,47,0,757
29.52,30,19.0012,647
27.88,36,19.0012,701
28.7,37,16.9979,671
27.06,36,16.9979,560
27.06,36,16.9979,496
25.42,41,19.0012,356
24.6,46,15.0013,206
23.78,49,16.9979,189
22.96,52,19.0012,92
22.96,52,19.0012,41
22.14,60,12.998,18
22.14,60,23.9994,17
21.32,68,19.0012,12
21.32,68,19.0012,5
20.5,72,16.9979,40
20.5,72,8.9981,180
22.96,60,19.0012,730
25.42,50,19.0012,210
26.24,44,26.0027,332
26.24,38,15.0013,323
27.06,36,19.0012,340
27.06,34,22.0028,488
27.06,34,22.0028,871
25.42,35,19.9995,968
25.42,38,19.9995,633
24.6,40,12.998,390
22.96,49,11.0014,285
22.14,52,8.9981,159
22.14,52,0,93
21.32,59,7.0015,32
20.5,63,0,10
19.68,77,11.0014,6
19.68,67,8.9981,8
19.68,72,7.0015,9
18.86,72,6.0032,44
18.86,77,7.0015,211
22.14,68,6.0032,750
24.6,49,0,358
25.42,38,0,196
26.24,33,6.0032,247
26.24,33,0,316
27.06,29,6.0032,328
27.88,30,6.0032,255
28.7,28,7.0015,326
28.7,28,8.9981,536
28.7,28,0,970
26.24,36,11.0014,877
25.42,41,12.998,596
23.78,56,8.9981,461
22.96,60,7.0015,310
21.32,72,7.0015,49
21.32,72,7.0015,21
21.32,72,6.0032,11
20.5,77,6.0032,7
20.5,72,6.0032,48
20.5,72,6.0032,205
21.32,72,0,557
22.96,64,7.0015,770
24.6,64,8.9981,328
25.42,61,8.9981,205
27.06,50,12.998,232
27.88,36,8.9981,352
28.7,37,11.0014,278
29.52,37,8.9981,318
29.52,37,11.0014,509
28.7,41,19.9995,925
27.06,44,16.9979,977
25.42,57,8.9981,470
24.6,60,8.9981,306
22.96,64,6.0032,212
22.96,73,6.0032,57
22.14,77,6.0032,28
22.14,77,0,9
21.32,83,0,11
21.32,83,0,57
20.5,82,0,195
22.14,77,0,571
22.96,73,0,758
24.6,64,6.0032,338
26.24,61,6.0032,212
27.06,50,11.0014,254
27.88,44,7.0015,297
28.7,42,0,283
29.52,39,8.9981,274
29.52,42,7.0015,352
29.52,39,6.0032,491
29.52,42,12.998,884
27.88,57,16.9979,852
26.24,65,8.9981,674
25.42,69,7.0015,463
25.42,65,7.0015,317
24.6,69,8.9981,251
23.78,73,7.0015,170
22.96,73,6.0032,87
22.96,73,6.0032,41
22.96,73,0,30
22.14,77,0,12
22.14,83,0,41
22.14,88,0,152
22.96,88,0,454
24.6,78,11.0014,766
25.42,78,11.0014,347
27.88,65,0,246
27.88,61,7.0015,280
28.7,54,12.998,409
28.7,54,12.998,408
29.52,45,11.0014,371
29.52,48,8.9981,367
29.52,51,0,563
29.52,51,12.998,894
29.52,45,15.0013,808
27.88,57,11.0014,579
26.24,73,15.0013,312
25.42,83,12.998,229
25.42,78,6.0032,195
24.6,83,7.0015,207
24.6,73,0,109
23.78,78,7.0015,93
24.6,73,16.9979,37
24.6,69,23.9994,6
23.78,60,35.0008,16
22.14,49,27.9993,33
22.14,52,19.0012,73
22.96,49,27.9993,212
24.6,43,27.9993,342
25.42,41,26.0027,442
26.24,38,26.0027,627
27.06,36,23.9994,706
27.88,36,12.998,704
27.88,34,22.0028,715
27.06,36,15.0013,783
27.06,36,16.9979,729
26.24,36,19.0012,614
25.42,41,11.0014,478
24.6,43,6.0032,330
22.96,52,7.0015,296
22.96,52,0,279
22.14,60,0,229
22.14,64,0,151
22.14,64,0,117
21.32,63,0,89
20.5,68,0,48
20.5,72,0,8
20.5,72,0,35
20.5,77,7.0015,71
22.14,64,11.0014,128
23.78,60,8.9981,296
25.42,50,7.0015,490
26.24,47,11.0014,559
27.06,44,11.0014,656
26.24,41,11.0014,694
27.06,39,8.9981,635
26.24,44,11.0014,596
27.06,41,0,570
25.42,50,11.0014,481
25.42,50,8.9981,403
24.6,56,7.0015,191
22.96,68,6.0032,127
22.14,68,7.0015,94
22.14,68,11.0014,45
21.32,72,6.0032,21
21.32,72,0,13
20.5,77,6.0032,7
20.5,77,0,11
19.68,82,6.0032,45
19.68,82,0,164
21.32,77,0,492
22.14,77,6.0032,683
23.78,68,8.9981,299
25.42,65,12.998,202
25.42,69,15.0013,252
25.42,69,12.998,295
26.24,65,16.9979,343
26.24,65,16.9979,332
26.24,65,16.9979,338
26.24,69,16.9979,453
26.24,65,15.0013,842
25.42,73,11.0014,774
25.42,73,7.0015,486
25.42,73,8.9981,340
25.42,83,15.0013,233
25.42,83,16.9979,129
24.6,94,16.9979,70
24.6,94,16.9979,13
24.6,94,12.998,4
25.42,94,19.0012,6
25.42,94,23.9994,7
26.24,89,22.0028,48
26.24,89,22.0028,167
26.24,89,30.0026,356
27.06,83,36.9974,672
27.06,83,39.0007,293
27.88,79,43.0006,160
27.88,79,43.0006,151
27.88,83,30.0026,88
